id,text,Sentiment,device,date
7.93E+17,"Great day in Colorado &amp, Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me!Tickets:... https://t.co/vMPTsLXsCT",0.468181818,Twitter for iPhone,30/10/16
7.93E+17,"THANK YOU Phoenix, Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100... https://t.co/gqZLLxcenk",0.228787879,Twitter for iPhone,30/10/16
7.92E+17,So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz,0.439285714,Twitter for iPhone,29/10/16
7.92E+17,"Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiVOverflow: https://t.co/93L7JfdmXJ",0.025,Twitter for iPhone,29/10/16
7.92E+17,#ObamacareFail https://t.co/iusXk4n9w7,0,Twitter for iPhone,29/10/16
7.92E+17,"Tomorrow!Las Vegas, NV- 11a: https://t.co/KluudKImvnGreeley, CO- 4p: https://t.co/JYimiIbqKBAlbuquerque, NM- 7p: https://t.co/7SCol4vQlM",0,Twitter for iPhone,29/10/16
7.92E+17,Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!TICKETS:Golden: https://t.co/Eix7SspO2ZPhoenix:... https://t.co/pheYCksxq0,0,Twitter for iPhone,29/10/16
7.92E+17,"Thank you Maine, New Hampshire and Iowa. The waiting is OVER! The time for change is NOW! We are going to... https://t.co/HVPjw6qeQ2",0.213068182,Twitter for iPhone,29/10/16
7.92E+17,We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6,-0.4,Twitter for iPhone,28/10/16
7.92E+17,"Just out: Neera Tanden, Hillary Clinton adviser said, “Israel is depressing.” I think Israel is inspiring!",0.0125,Twitter for iPhone,28/10/16
7.92E+17,"""If my people said the things about me that Podesta &amp, Hillary's people said about her, I would fire them out of self respect. """"Bad instincts""""""",-0.7,Twitter for iPhone,28/10/16
7.92E+17,"Join me tonight in Cedar Rapids, Iowa at 7pm: https://t.co/QWaEJpR79nPhoenix, Arizona tomorrow night at 3pm: https://t.co/0LjE9qbNLh",0,Twitter for iPhone,28/10/16
7.92E+17,"Thank you Geneva, Ohio. If I am elected President, I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our countr... https://t.co/a7t5QN2iqW",0,Twitter for iPhone,28/10/16
7.92E+17,"Join @TeamTrump on Facebook &amp, watch tonight's rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH",0,Twitter for iPhone,28/10/16
7.92E+17,"I delivered a speech in Charlotte, North Carolina yesterday. I appreciate all of the feedback &amp, support. Lets #MAGA... https://t.co/aI2HtiRUzr",0,Twitter for iPhone,27/10/16
7.92E+17,"Join me live in Toledo, Ohio. Time to #DrainTheSwamp &amp, #MAGA!https://t.co/NU39Mmlh1T",0.136363636,Twitter for iPhone,27/10/16
7.92E+17,"Join me in Cedar Rapids, Iowa tomorrow at 7:00pm! #MAGAhttps://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v",0,Twitter for iPhone,27/10/16
7.92E+17,"#ICYMI: I agree- To all Americans, I see you &amp, I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8.... https://t.co/P2edj2MoXy",0,Twitter for iPhone,27/10/16
7.90E+17,"Thank you Gettysburg, Pennsylvania! #DrainTheSwamp https://t.co/jWgLcxDji7",0,Twitter for iPhone,22/10/16
7.92E+17,"Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!#ICYMI - watch here: https://t.co/dEoXV6oS3b... https://t.co/RNgCUUqO4X",0,Twitter for iPhone,27/10/16
7.92E+17,"Join me live in Springfield, Ohio!https://t.co/LREA7WRmOx",0.136363636,Twitter for iPhone,27/10/16
7.92E+17,Inside ‘Bill Clinton Inc.’: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!https://t.co/UfDVzeSDfd,0,Twitter for iPhone,27/10/16
7.92E+17,"JOIN ME! #MAGATODAY:Springfield, OH Toledo, OH Geneva, OH FRIDAY:Manchester, NH Lisbon, ME Cedar Rapids, IAhttps://t.co/kv624y9UOm",0,Twitter for iPhone,27/10/16
7.92E+17,"I agree, @MMFlint- To all Americans, I see you &amp, I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb",0,Twitter for iPhone,27/10/16
7.92E+17,"""""""Clinton Foundation’s Fundraisers Pressed Donors to Steer Business to Former President""""https://t.co/PlFILR6JCn""",0,Twitter for iPhone,27/10/16
7.92E+17,"""Ron Fournier: """"Clinton Used Secret Server To Protect #CircleOfEnrichment”https://t.co/4OGP3tPxyp""",-0.4,Twitter for iPhone,27/10/16
7.92E+17,'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'https://t.co/MfRy3Nvd4F,0,Twitter for iPhone,27/10/16
7.92E+17,"Obamacare is a disaster. We must REPEAL &amp, REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out &amp, VOTE... https://t.co/jOelj829Pg",-0.4,Twitter for iPhone,27/10/16
7.91E+17,"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:... https://t.co/x7wtERl55d",1,Twitter for iPhone,27/10/16
7.91E+17,"Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:... https://t.co/ga6DQZrIR0",0.45,Twitter for iPhone,27/10/16
7.91E+17,JOIN ME IN OHIO TOMORROW!Springfield-1pm:https://t.co/YcbpSigtvaToledo-4pm:https://t.co/BOJH0l1CZzGeneva-7pm... https://t.co/7qbIRel33u,0,Twitter for iPhone,26/10/16
7.91E+17,"Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp, VOTE!#ICYMI- watch here: https://t.co/GDKhwrCa9R",1,Twitter for iPhone,25/10/16
7.91E+17,"Thank you Sanford, Florida. Get out &amp, VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:... https://t.co/zVXrScClfd",0,Twitter for iPhone,25/10/16
7.91E+17,REPEAL AND REPLACE!!! #ObamaCareInThreeWords,0,Twitter for iPhone,25/10/16
7.91E+17,"I have met &amp, spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!... https://t.co/Ot6vQGqVW0",-0.175,Twitter for iPhone,25/10/16
7.91E+17,Get your ballots in Colorado - I will see you soon -- and we will win!#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk,0,Twitter for iPhone,25/10/16
7.91E+17,'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamphttps://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV,0,Twitter for iPhone,25/10/16
7.91E+17,Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!#ObamacareFailed,0.2,Twitter for iPhone,25/10/16
7.91E+17,Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA... https://t.co/aRdlFkVjAx,0.25,Twitter for iPhone,25/10/16
7.91E+17,"Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp, replace! #ObamacareFail https://t.co/5CvoMbVceT",0,Twitter for iPhone,25/10/16
7.91E+17,#ObamacareFail https://t.co/90Aixp25Oc,0,Twitter for iPhone,25/10/16
7.91E+17,"Obamacare is a disaster! Time to repeal &amp, replace! #ObamacareFail https://t.co/xDPhVczf1g",0,Twitter for iPhone,25/10/16
7.91E+17,#ObamacareFail https://t.co/5Zvsys8j5w,0,Twitter for iPhone,25/10/16
7.91E+17,#ObamacareFail https://t.co/Mb0YW1rg6g,0,Twitter for iPhone,25/10/16
7.91E+17,Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz,1,Twitter for iPhone,25/10/16
7.91E+17,Key Obamacare premiums to jump 25% next year:https://t.co/TCdHEdPQDG,0,Twitter for iPhone,25/10/16
7.91E+17,"#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp, replace! https://t.co/fY1REYV4rK",-0.166666667,Twitter for iPhone,25/10/16
7.91E+17,"As election looms, some bad news for Clinton, Democrats:https://t.co/7aWWVQPjTo",-0.7,Twitter for iPhone,25/10/16
7.91E+17,"Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA... https://t.co/IpSUYnXcp6",0.8,Twitter for iPhone,25/10/16
7.91E+17,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj,0,Twitter for iPhone,25/10/16
7.91E+17,"My contract with the American voter will restore honesty, accountability &amp, CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj",0,Twitter for iPhone,25/10/16
7.91E+17,Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp https://t.co/mQRkfMG80j,0,Twitter for iPhone,24/10/16
7.89E+17,"'Over 250,000 to Lose Health Insurance in Battleground North Carolina Due to #Obamacare'https://t.co/18McSKO2AY",-0.125,Twitter for iPhone,19/10/16
7.91E+17,'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'https://t.co/sTreHAfYUH,0,Twitter for iPhone,24/10/16
7.91E+17,"Join me tomorrow in Sanford or Tallahassee, Florida!Sanford at 3pm:https://t.co/PZENw9KhegTallahassee at 6pm:https://t.co/WKI69e1bqD",0,Twitter for iPhone,24/10/16
7.91E+17,"THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!... https://t.co/zgwqhy2jBX",0,Twitter for iPhone,24/10/16
7.91E+17,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp, MAKE AMERICA GREAT AGAIN!... https://t.co/mPzVrcaR9L",0.585227273,Twitter for iPhone,24/10/16
7.91E+17,"Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp, GREAT AG... https://t.co/PSTcOei5t1",0.65,Twitter for iPhone,24/10/16
7.91E+17,'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a,0,Twitter for iPhone,24/10/16
7.91E+17,"Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:... https://t.co/eLunEQRxZq",0,Twitter for iPhone,24/10/16
7.91E+17,'The Clinton Foundation’s Most Questionable Foreign Donations'#PayToPlay #DrainTheSwamphttps://t.co/IkeqMRjX5z,-0.041666667,Twitter for iPhone,24/10/16
7.91E+17,"Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp, VOTE- lets #MAGA! EARLY VOTING BY FL. COUNTY:... https://t.co/MgJxNbxRga",-0.075,Twitter for iPhone,24/10/16
7.91E+17,Get out to VOTE on 11/8/2016- and we will #DrainTheSwamp!RASMUSSEN NATIONAL Trump 43%Clinton 41% https://t.co/jIOR7Bq816,0,Twitter for iPhone,24/10/16
7.91E+17,We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!,0.78125,Twitter for iPhone,24/10/16
7.91E+17,Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!,0,Twitter for iPhone,24/10/16
7.90E+17,'Clinton Ally Aided Campaign of FBI Official’s Wife' https://t.co/U0w99gfyKE,0,Twitter for iPhone,24/10/16
7.90E+17,"'Clinton Charity Got Up To $56 Million From Nations That Are Anti-Women, Gays' #CrookedHillaryhttps://t.co/eHsuBdi8XM",0,Twitter for iPhone,24/10/16
7.90E+17,"Thank you Naples, Florida! Get out and VOTE #TrumpPence16 on 11/8. Lets #MakeAmericaGreatAgain! Full Naples rally... https://t.co/5ZbteSJ00K",0.35,Twitter for iPhone,24/10/16
7.90E+17,#CrookedHillary #PayToPlay https://t.co/BT1Nv0ZMYg,0,Twitter for iPhone,23/10/16
7.90E+17,"Join me in Naples, Florida this evening at 6:00pm! Tickets: https://t.co/Oax06JVzv1 https://t.co/g9LBxI1dJ8",0,Twitter for iPhone,23/10/16
7.90E+17,"Remember - get out on November 8th &amp, VOTE #TrumpPence16. It is time to #DrainTheSwamp -- this is our last chance! https://t.co/bnGcJUt7UL",0,Twitter for iPhone,23/10/16
7.90E+17,"Former Prosecutor: The Clintons Are So Corrupt, Everything ‘They Touch Turns To Molten Lead’ https://t.co/5Eyfi092vn",-0.25,Twitter for iPhone,23/10/16
7.90E+17,Thank you Las Vegas Review Journal! EDITORIAL: 'Donald Trump for president' https://t.co/uH5GH7Bhe0 via @reviewjournal,0,Twitter for iPhone,23/10/16
7.90E+17,"Thank you for the massive turnout tonight- Cleveland, Ohio! Get out &amp, VOTE #TrumpPence16 on 11/8.Watch rally here:... https://t.co/XuJZeJwSGk",0,Twitter for iPhone,23/10/16
7.90E+17,WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'https://t.co/e1NVdpSfNr,0,Twitter for iPhone,23/10/16
7.90E+17,'Trump lays out policies for first 100 days in White House'https://t.co/OrwOIFJuSz,0.125,Twitter for iPhone,23/10/16
7.90E+17,'Huma Abedin told Clinton her secret email account caused problems'https://t.co/i4zN2QzKnf,-0.4,Twitter for iPhone,23/10/16
7.90E+17,"Just arrived in Cleveland, Ohio- join Governor @Mike_Pence and I now, LIVE via: https://t.co/SS58ChFTNy",0.136363636,Twitter for iPhone,22/10/16
7.90E+17,Hillary Clinton: 'Architect of failure'#DrainTheSwamp #CrookedHillaryhttps://t.co/b5HqsGrc7N,-0.316666667,Twitter for iPhone,22/10/16
7.90E+17,"Unbelievable crowd of supporters in Virginia Beach, Virginia. Thank you! Next stop - Cleveland, Ohio.... https://t.co/CN3sdX5ft1",-0.15625,Twitter for iPhone,22/10/16
7.90E+17,"In order to #DrainTheSwamp &amp, create a new GOVERNMENT of, by, &amp, for the PEOPLE, I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!",0.213068182,Twitter for iPhone,22/10/16
7.90E+17,"Today I introduced my Contract with the American Voter - our economy will be STRONG &amp, our people will be SAFE.... https://t.co/Sa6XUfueU4",0.311111111,Twitter for iPhone,22/10/16
7.90E+17,Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K,-0.26,Twitter for iPhone,22/10/16
7.90E+17,Crooked Hillary Clinton Tops Middle East Forum’s ‘Islamist Money List'https://t.co/JC25rNtx6G,0,Twitter for iPhone,22/10/16
8.86E+17,Will be at the Women's U.S. Open today!,0,Twitter for iPhone,15/7/17
7.90E+17,"Landing in Pennsylvania now. Great new poll this morning, thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgain... https://t.co/BV2RFavG84",0.468181818,Twitter for iPhone,22/10/16
7.90E+17,"Will be in Cleveland, Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQNaples, Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1",0,Twitter for iPhone,22/10/16
7.90E+17,"Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGATickets:... https://t.co/kfJv5Po0x6",0,Twitter for iPhone,22/10/16
7.90E+17,"Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out &amp, VOTE on 11/8/16. Lets #MAGA! Watch:... https://t.co/eb6XuMlbFW",1,Twitter for iPhone,22/10/16
7.90E+17,#CrookedHillary sending U.S. intelligence info. to Podesta’s hacked email is ‘unquestionably an OPSEC violation’ https://t.co/z58aeo4CO7,0,Twitter for iPhone,21/10/16
7.90E+17,WikiLeaks reveals Clinton camp’s work with ‘VERY friendly and malleable reporters’ #DrainTheSwamp #CrookedHillaryhttps://t.co/bcYLslrxi0,0.4875,Twitter for iPhone,21/10/16
7.90E+17,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0,0.25,Twitter for iPhone,21/10/16
7.90E+17,"""""""{Crooked Hillary Clinton} created this mess, and she knows it."""" #DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk""",-0.0875,Twitter for iPhone,21/10/16
7.90E+17,'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'Time to #DrainTheSwamp! https://t.co/0VDdGdpCTg,0.170454545,Twitter for iPhone,21/10/16
7.90E+17,"""VERY IRONIC: """"In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‘sensitive information’"""" https://t.co/dL7VDMqSLy""",0.18,Twitter for iPhone,21/10/16
7.90E+17,"Great crowd in Johnstown, Pennsylvania- thank you. Get out &amp, VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon... https://t.co/DUMlbSkVeY",1,Twitter for iPhone,21/10/16
7.90E+17,A top Clinton Foundation official said he could name “500 different examples” of conflicts of interest. https://t.co/rtWhdYOyq7,0.25,Twitter for iPhone,21/10/16
7.90E+17,#CrookedHillary “was at center of negotiating $12M commitment from King Mohammed VI of Morocco” to Clinton Fdn. https://t.co/HWOQ7jQWY2,-0.1,Twitter for iPhone,21/10/16
7.90E+17,"Great crowd in Fletcher, North Carolina- thank you! Heading to Johnstown, Pennsylvania now! Get out on November 8th... https://t.co/IG5KhKIz3W",1,Twitter for iPhone,21/10/16
7.89E+17,"""Huma calls it a """"MESS,"""" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.#DrainTheSwamp https://t.co/juvdLIJPWu""",-0.266666667,Twitter for iPhone,21/10/16
7.89E+17,"Hillary &amp, Obama's Broken Promises. #RepealObamacare https://t.co/oz24r2xW7G",-0.4,Twitter for iPhone,20/10/16
7.89E+17,In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCR... https://t.co/J7ldXmUmJm,-0.35,Twitter for iPhone,20/10/16
7.89E+17,"Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president, and I will DELIVER! https://t.co/NgyCkEH7Xn",-0.3125,Twitter for iPhone,20/10/16
7.89E+17,Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slog... https://t.co/esLgql0Gg8,0,Twitter for iPhone,20/10/16
7.89E+17,'Trump won the third debate'https://t.co/Wh52fyLNRz,0,Twitter for iPhone,20/10/16
7.89E+17,"UPCOMING RALLIES - JOIN ME!TOMORROWFletcher, NC @ 12pm. https://t.co/uASvA4Gd4rSATURDAYCleveland, OH @ 7pm. https://t.co/hre7Foxqpo",0,Twitter for iPhone,20/10/16
7.89E+17,#ICYMI - OHIO RALLY!Watch here: https://t.co/0qAjfOcu6Y https://t.co/fpShHiXI31,0,Twitter for iPhone,20/10/16
7.89E+17,"On behalf of the entire family, we would truly be honored to have your vote! Let's #MakeAmericaGreatAgain #EarlyVote https://t.co/tv7ihuvmfS",0,Twitter for iPhone,20/10/16
7.89E+17,Want access to Crooked Hillary? Don't forget - it's going to cost you!#DrainTheSwamp #PayToPlay https://t.co/qjMBZkEnK9,0,Twitter for iPhone,20/10/16
7.89E+17,"Thank you Delaware County, Ohio! Remember- either we WIN this election, or we are going to LOSE this country!... https://t.co/ntDRTzYOqi",1,Twitter for iPhone,20/10/16
7.89E+17,"If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this, we need to... https://t.co/45Vyk6z18m",0,Twitter for iPhone,20/10/16
7.89E+17,Thank you America! #MAGARasmussen National PollDonald Trump 43%Hillary Clinton 40% https://t.co/n4eZ3qpcjg,0,Twitter for iPhone,20/10/16
7.89E+17,Join my team tonight at 8:30pmE!https://t.co/ZqJmf4yB87 https://t.co/ncJXn6fURF,0,Twitter for iPhone,19/10/16
7.89E+17,Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time to... https://t.co/ivdjRzL6wZ,0.4,Twitter for iPhone,20/10/16
7.89E+17,Totally dishonest Donna Brazile chokes on the truth. Highly illegal! Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX,-0.4625,Twitter for iPhone,20/10/16
7.89E+17,"The Washington Times Presidential Debate Poll:TRUMP 77% (18,290)CLINTON 17% (4,100)#DrainTheSwamp #Debate https://t.co/wsgsf5nv6H",0,Twitter for iPhone,20/10/16
7.89E+17,Join the MOVEMENT to #MAGA!https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1,0,Twitter for iPhone,20/10/16
